filename,class,dissimilarity_d1_a0,correlation_d1_a0,contrast_d1_a0,energy_d1_a0,homogeneity_d1_a0,ASM_d1_a0,dissimilarity_d1_a45,correlation_d1_a45,contrast_d1_a45,energy_d1_a45,homogeneity_d1_a45,ASM_d1_a45,dissimilarity_d1_a90,correlation_d1_a90,contrast_d1_a90,energy_d1_a90,homogeneity_d1_a90,ASM_d1_a90,dissimilarity_d1_a135,correlation_d1_a135,contrast_d1_a135,energy_d1_a135,homogeneity_d1_a135,ASM_d1_a135,dissimilarity_d3_a0,correlation_d3_a0,contrast_d3_a0,energy_d3_a0,homogeneity_d3_a0,ASM_d3_a0,dissimilarity_d3_a45,correlation_d3_a45,contrast_d3_a45,energy_d3_a45,homogeneity_d3_a45,ASM_d3_a45,dissimilarity_d3_a90,correlation_d3_a90,contrast_d3_a90,energy_d3_a90,homogeneity_d3_a90,ASM_d3_a90,dissimilarity_d3_a135,correlation_d3_a135,contrast_d3_a135,energy_d3_a135,homogeneity_d3_a135,ASM_d3_a135,dissimilarity_d5_a0,correlation_d5_a0,contrast_d5_a0,energy_d5_a0,homogeneity_d5_a0,ASM_d5_a0,dissimilarity_d5_a45,correlation_d5_a45,contrast_d5_a45,energy_d5_a45,homogeneity_d5_a45,ASM_d5_a45,dissimilarity_d5_a90,correlation_d5_a90,contrast_d5_a90,energy_d5_a90,homogeneity_d5_a90,ASM_d5_a90,dissimilarity_d5_a135,correlation_d5_a135,contrast_d5_a135,energy_d5_a135,homogeneity_d5_a135,ASM_d5_a135
Podloga_0_0.jpg,Podloga,1.005228838582677,0.918515739911451,2.1007012795275615,0.14340629104708405,0.5965481375786759,0.020565364311880975,1.276086552173109,0.8799071277520132,3.0907061814123655,0.1287846228237284,0.5212905764104445,0.016585479075849986,0.9489419291338598,0.9264073541620279,1.893208661417328,0.14764635596899825,0.6110007517591267,0.021799446430924144,1.3581127162254363,0.8653808594769449,3.4646289292578656,0.12490818632963066,0.5042534109840329,0.015602055012157732,1.786374999999998,0.7757101430987636,5.808749999999995,0.1109376408449809,0.4253174634325152,0.012307160156249974,1.722159234063993,0.7939873143861125,5.308327034517488,0.1128910438664426,0.431085641520269,0.012744387785255065,1.7386875000000006,0.7847550619906983,5.519937499999993,0.11285712413822178,0.43311412212778394,0.012736730468750002,1.9274376417233499,0.7422969774540684,6.640085663895161,0.10758528625063965,0.4032644385135923,0.011574593817632072,2.0663744918699205,0.7074945391266333,7.600673272357715,0.10370376064996963,0.38497738417990307,0.01075446997294619,1.8779266389177929,0.7592213791127544,6.202068158168577,0.108578016552022,0.4059788676103961,0.011789185678371164,2.067517784552846,0.7048044845730496,7.53944359756098,0.10499240686740638,0.37995604801837785,0.011023405499811002,2.4867325702393313,0.5845727944797333,10.69667013527575,0.09742658740586797,0.3327397710064651,0.00949193993355323
Podloga_0_1.jpg,Podloga,0.9454355314960645,0.8587487044808794,1.9689345472440967,0.172416477513221,0.6190491875883112,0.029727441718067047,1.1867443734887477,0.7994367587515007,2.7895715791431592,0.1551766991888136,0.5475676602450771,0.02407980797113555,0.8948695866141737,0.8771032769670521,1.7167199803149622,0.17450025442314973,0.6275426920873004,0.030450338793743988,1.2790005580011177,0.7702439447423368,3.1956723913447864,0.1500362520840138,0.5257641522309354,0.02251087693941774,1.669124999999996,0.6247320989065599,5.220499999999988,0.13436390942604318,0.4480804540932978,0.018053660156249932,1.600907029478455,0.6681187643219528,4.607709750566882,0.13591768917110808,0.4502386809516723,0.018473618229613954,1.6187499999999984,0.654276580511292,4.8278749999999855,0.13582120744060908,0.4529905636351593,0.01844740039062496,1.7981859410430803,0.5729446809270972,5.929327286470124,0.13077596951219417,0.42502334702286454,0.01710235420185434,1.9125381097560956,0.5233291565910684,6.610454776422766,0.1274721812376089,0.40519245890392275,0.016249156989473806,1.697840790842871,0.6325009870932412,5.085587929240375,0.1332013449012385,0.4317352997836863,0.0177425982834987,1.8512449186991868,0.5566540033589644,6.179496951219517,0.1290254932188568,0.41433003290954995,0.016647577900369265,2.2373829344432905,0.36442039497374035,8.796305931321546,0.12119022588883858,0.36222598276266704,0.014687070850987721
Podloga_0_10.jpg,Podloga,1.0498892716535433,0.9165069370317117,2.2767593503937054,0.13048725634519492,0.5850953721998446,0.01702692406849661,1.314588629177262,0.8792228762409601,3.284208568417144,0.11769709892929837,0.5142193480294784,0.013852607096373048,0.9817298228346468,0.9260615679608365,2.0129798228346507,0.13408268557710043,0.6018261351082961,0.017978166571567575,1.4155248310496653,0.8596165069878305,3.817037634075278,0.11387600092610625,0.49580807642502195,0.01296774358692255,1.849937499999997,0.7660736654247404,6.376687499999986,0.10117891988020505,0.42161878016737286,0.010237173828124953,1.7578735197782747,0.7946076265550944,5.571680524061443,0.10321257942926505,0.4276877152312283,0.010652836552442348,1.8095624999999966,0.778248265986575,6.003062499999984,0.1020052847895634,0.4233363833351442,0.010405078124999936,2.0163769211388183,0.7280876597331035,7.374023683547467,0.09763337233007782,0.3925694355896749,0.009532275392543607,2.0826981707317023,0.7103384554910538,7.916412601625998,0.09600987499639038,0.38838549398665484,0.009217896096822506,1.8441077003121755,0.7740025876690462,6.08825442247659,0.10088643565814068,0.41394391461444763,0.010178072899804158,2.1446265243902425,0.6933902764187684,8.211064532520316,0.09458817706631563,0.3763734840980522,0.008946923240728679,2.4012096774193488,0.6220604456361292,10.168899583766883,0.09041655452960413,0.3463019900986426,0.008175153333004878
Podloga_0_11.jpg,Podloga,1.261134350393701,0.8480196765366048,3.1916215551181155,0.12905589769284662,0.5331026852379765,0.016655424729306492,1.5318990637981302,0.7929921560997207,4.33232066464133,0.11775948794527166,0.4688791936534076,0.013867297001132583,1.138902559055118,0.8775986894093037,2.5701279527559096,0.13464718075806034,0.557570590626741,0.018129863286093777,1.6765453530907093,0.7521755155013675,5.187116374232761,0.11343470405337562,0.44512362064293,0.01286743208367691,2.2578125000000018,0.5533065125519571,9.3326875,0.10110379103920879,0.370227222347859,0.010221976562499995,2.041635172587548,0.6492313389804248,7.309460821365559,0.10409223382375528,0.3843017633420464,0.010835193142419344,2.084874999999997,0.6298555488794041,7.762624999999987,0.10358213075863983,0.3823322959454453,0.010729257812499959,2.3876921138825855,0.5111873060990842,10.187515747039528,0.09848060052383512,0.3517266552798929,0.009698428679535194,2.5854928861788595,0.4326458095891451,11.782774390243889,0.09614537725653408,0.32930414525124496,0.00924393356780126,2.0487122788761694,0.6509393425620447,7.253967221644116,0.10385357239828999,0.38033591520160204,0.01078556449988686,2.4014862804878034,0.5151729530354872,10.193661077235756,0.09795394570794133,0.34292832647357474,0.009594975479754318,2.9040062434963545,0.2949545468571678,14.652705515088435,0.09251941134478955,0.2980895123368028,0.008559841475586374
Podloga_0_12.jpg,Podloga,1.3134842519685053,0.818308881711294,3.326648622047249,0.1328671448878811,0.5165250450211352,0.01765367819065719,1.5805071610143229,0.756535808687519,4.453840907681821,0.12158239334317446,0.45352301966799863,0.014782278371054393,1.188976377952755,0.8495494167140886,2.7464320866141714,0.13876840192462322,0.5439943589604692,0.019256669372713774,1.7504495008990022,0.6961858718083945,5.558001116002234,0.11751002754816749,0.43091192956669866,0.013808606574371081,2.3308750000000007,0.47241860243307077,9.701875000000008,0.10535553645869772,0.35379521483010024,0.011099789062499983,2.0699168556311394,0.601448636414232,7.326782564877783,0.10851892679789277,0.3749517462197182,0.011776357473366408,2.14925,0.5503012676155044,8.252999999999997,0.10822058636183775,0.37442862850934655,0.011711695312499984,2.488221214411687,0.4108907850769015,10.829994960947325,0.1023458432704939,0.3364505743875934,0.010474671634748502,2.6768927845528463,0.32267343569264073,12.517975101626005,0.10037251341587689,0.31882215118902835,0.010074641449420385,2.151404786680541,0.5754204422144749,7.87916233090531,0.10696074255178224,0.36546944323520286,0.011440600447228642,2.542365345528453,0.3883704939907871,11.243203760162586,0.10190582708027283,0.33023208302104795,0.010384797592914469,3.054760665972938,0.1515369234411284,15.738163371488012,0.09647574810290264,0.2843884958546629,0.009307569972014722
Podloga_0_13.jpg,Podloga,1.4191683070866132,0.7994909922166372,3.8911171259842563,0.13019901441351356,0.49751662362020743,0.01695178335425031,1.6675553351106713,0.7399736409456277,5.011718023436048,0.1208406990704698,0.4428590819740402,0.014602474551839842,1.25166092519685,0.8415335431324362,3.048166830708664,0.1377258331770416,0.5302212550100299,0.01896840512431029,1.9097898195796412,0.6599528005538171,6.553227106454221,0.11453899115440794,0.40694829045539904,0.01311918049466954,2.5699375,0.3998357011747713,11.647562499999985,0.10294172160438633,0.33145073121850555,0.01059699804687498,2.202443940539173,0.565732943764543,8.345301083396299,0.10792840327349558,0.3627238648644733,0.011648540233166292,2.324937500000001,0.5047340753368168,9.467937499999996,0.10629389718194077,0.3530519484082603,0.011298392578124995,2.750629881582258,0.31843204466300357,13.096308893927926,0.10098926982341994,0.31115841750172063,0.010198832619467517,3.005843495934955,0.2026066340759512,15.473831300812979,0.09835999957231915,0.2906630395599988,0.009674689515866624,2.2433012486992716,0.5500554857603548,8.58214099895941,0.1069529914996551,0.35681739172539617,0.011438942390725296,2.7714049796747915,0.3141478256113384,13.025724085365834,0.10048565443650993,0.3050299549135333,0.010097366747533688,3.296436004162328,0.06531050840162948,17.859391259105085,0.09661168458641667,0.2615361070761633,0.00933381759862526
Podloga_0_14.jpg,Podloga,1.5970103346456692,0.8719393844423866,4.748954232283465,0.09819372156564976,0.4598871548985262,0.009642006954912352,1.826151652303307,0.8400516168380116,5.913323826647659,0.09189236223316488,0.4146424153676947,0.008444206236791187,1.4398991141732307,0.8951204297912569,3.87838336614174,0.1028860586694967,0.4865778185989283,0.010585541068543116,2.188108376216757,0.7675382638130656,8.59458118916238,0.08513514466976879,0.37331040072282984,0.007247992857942462,3.013499999999995,0.5617445542478839,16.26849999999997,0.07493752606338146,0.3000458328849858,0.005615632812499976,2.4093600403124156,0.729284402859389,9.998803224993674,0.08126302445295559,0.33984061604653976,0.006603679143241659,2.733249999999999,0.6388145637176456,13.30949999999998,0.07763286242387932,0.31669383857475397,0.006026861328124973,3.269022423784317,0.4944294553827272,18.669501133786774,0.07232694637361854,0.2774199885665786,0.005231187171732292,3.6857850609756055,0.3642500738137336,23.564850101625957,0.06931505637628049,0.25469433297280203,0.004804577040446943,2.5256243496357977,0.705241079609087,10.85015608740896,0.07969766861514668,0.3244895659634454,0.006351718382689738,3.4218114837398343,0.4538174955026855,20.049098069105664,0.07113329153737286,0.25923977908003276,0.005059945164940881,4.282518210197707,0.19717616075593133,29.51625910509886,0.0660453094695865,0.2107669023106035,0.004361982902933452
Podloga_0_15.jpg,Podloga,1.5907972440944893,0.9154506426683227,4.650836614173228,0.08955263698959946,0.4575854001425032,0.008019674791790977,1.7728935457870934,0.8986835287407966,5.5721371442742935,0.08475328508352116,0.42198886132494695,0.007183119332448609,1.3791215551181113,0.934183214999771,3.62173966535433,0.09575768453327269,0.5009781953545176,0.00916953414717377,2.1750263500526996,0.8481148667908649,8.35333870667741,0.07780679617852101,0.36970277548306185,0.006053897531565913,3.006624999999997,0.7122757768371927,15.861624999999954,0.06786692804212506,0.2925755721229509,0.004605919921874981,2.3543083900226685,0.8271043460960796,9.532060972537112,0.07469383756459846,0.3462829424213158,0.0055791693701266205,2.706624999999998,0.764522322632674,12.995250000000002,0.07055169038106023,0.31790611049745304,0.004977541015624985,3.251826656588555,0.6675096356637454,18.327664399092892,0.06539758988455442,0.27675032761598267,0.004276844762708374,3.6727007113821037,0.5869654434468867,22.829712906504074,0.0621477475808863,0.24443484843292293,0.003862342529377559,2.5491024973985406,0.8011413611558407,11.034144120707579,0.07196893372429637,0.3210509734622574,0.005179527421412164,3.3765879065040654,0.6471003687167369,19.556592987804883,0.06401865588028229,0.26417754389746634,0.004098388300718001,4.162330905306968,0.48916716964119894,28.31594693028097,0.058841231863047454,0.21520674350823715,0.003462290567160911
Podloga_0_16.jpg,Podloga,1.891793799212598,0.8860645640949911,6.495386318897648,0.0792378115697249,0.40953180142297585,0.006278630782359228,2.06367412734826,0.8709069239400441,7.366048732097476,0.07562330264880505,0.3774590635058655,0.005718883903512765,1.631705216535434,0.9137651104908381,4.924028051181109,0.08486230660846841,0.45091826294285936,0.007201611082909701,2.63463326926654,0.7880178208480401,12.095976191952401,0.06786739859399912,0.32315689708105905,0.004605983791916754,3.8053125000000043,0.5597795777657242,25.124187499999994,0.05851994518431301,0.2480036446086264,0.003424583984375,2.7690224237843224,0.7728226572607019,13.005857898714995,0.06624997945204762,0.30317294007512247,0.004389059777396732,3.2366250000000005,0.6831059447364382,18.190624999999983,0.062193372838269485,0.27604408862027596,0.0038680156249999965,4.048248929201295,0.5137127025014794,27.84227765180136,0.05685779540743478,0.232792122043797,0.0032328088985937122,4.837017276422768,0.3310986132875093,38.18203760162608,0.05360187208580869,0.1923669308323352,0.0028731606911033963,3.22235952133194,0.6961849164813323,17.475091050988514,0.062149948058325036,0.26853605386835516,0.0038626160436524997,4.145134654471537,0.5051897641669516,28.52369156504059,0.05605526774118108,0.21773930828869142,0.003142193041535496,5.418704474505714,0.1988726286377322,46.08558792924036,0.05186417005642477,0.1668100628065404,0.0026898921356417476
Podloga_0_17.jpg,Podloga,1.7816806102362208,0.8777874684657166,5.878752460629925,0.08844765613050272,0.4305024825671349,0.007822987874979655,1.9964039928079902,0.8546298304792401,6.9747659495319185,0.08337521857051107,0.39055798412430975,0.0069514270716804945,1.631336122047243,0.8976593159311252,4.92132135826772,0.09203000567166501,0.4528907620819066,0.008469521943926694,2.5248930497861095,0.7629059805621333,11.37739475478954,0.07578819686059432,0.3395730238846741,0.005743850783380198,3.56225,0.5368927561013432,22.217374999999965,0.06594503807622669,0.2614941918981282,0.004348748046874988,2.6529352481733364,0.7459080773935662,12.155580750818793,0.07385787952090682,0.31807505193431507,0.005454986367324787,3.1953124999999987,0.6232364101570875,18.076687499999974,0.06898683638021091,0.28496048043246086,0.004759183593749993,3.879566641471392,0.4574338696294312,25.96699420508935,0.06382546901819976,0.24541236423833582,0.004073690495393177,4.507367886178853,0.30235930354962626,33.42797256097557,0.06045975648502761,0.2077252347541541,0.003655382154228838,3.0154786680541075,0.6744461137156494,15.499479708636851,0.06988997839716797,0.2848942166283872,0.004884609080356606,4.0449059959349585,0.41855345157578805,27.813325711382106,0.06274130263191931,0.23196975585084034,0.003936471055950084,5.1519901144641045,0.12754375592856315,41.65355098855367,0.05851066179458285,0.17831940139762675,0.003423497543640057
